Team 1,Team 2,Winner,Margin,Ground,Match Date,odi_id,match_link,match_id,T1_P1_Bat_Avg_SR,T2_Rel_bat_strength,T1_P6_Bat_Avg_SR,T1_P5_Bat_Avg_SR,T1_P2_Bat_Avg_SR,T1_P4_Bat_Avg_SR,T1_Rel_bat_strength,T2_P2_Bat_Avg_SR,T1_Batsman3_impact_factor,T2_P5_Bat_Avg_SR,T2_P4_Bat_Avg_SR,T1_Batsman4_impact_factor,T2_P6_Bat_Avg_SR,T1_Batsman2_form_index,T1_P2_Bowl_avg_T1_P2_Bowl_SR,T1_P3_Bat_Avg_SR,T2_P3_Bat_Avg_SR,T2_P1_Bowl_avg_T2_P1_Bowl_SR,T1_P1_Bowl_avg_T1_P1_Bowl_SR,T2_Bowler1_impact_factor,T2_P1_Bat_Avg_SR,T1_Batsman1_impact_factor,T1_P4_Bowl_avg_T1_P4_Bowl_SR,T1_Bowler1_impact_factor,T2_Batsman4_impact_factor,T2_P1_Bowl_eco,T1_Batsman5_impact_factor,T2_Batsman3_form_index,T2_P2_Bowl_avg_T2_P2_Bowl_SR,T2_P3_Bowl_eco,T1_P4_Bowl_eco,T2_Batsman5_impact_factor,T2_Bowler5_form_index,T1_P2_Bowl_eco,T2_P4_Bowl_eco,T2_P5_Bowl_avg_T2_P5_Bowl_SR,T2_Batsman2_impact_factor,T2_Batsman3_impact_factor,T1_Bowler3_impact_factor,T2_P2_Bowl_eco,T1_Batsman3_form_index,T1_P3_Bowl_eco,T1_Batsman2_impact_factor,T1_Batsman1_form_index,T1_Bowler1_form_index,T1_Rel_bowl_strength,T1_P7_Bat_Avg_SR,T2_Bowler4_impact_factor,T2_Bowler3_impact_factor,T2_Rel_bowl_strength,T2_Bowler2_impact_factor,T1_Bowler3_form_index,T1_P3_Bowl_avg_T1_P3_Bowl_SR,T2_Bowler1_form_index,T2_Batsman1_impact_factor,T1_Batsman5_form_index,T1_Bowler2_form_index,T2_P7_Bat_Avg_SR,T2_P8_11_Bat_Avg_SR,T1_Bowler2_impact_factor,T1_P8_11_Bat_Avg_SR,T2_Batsman4_form_index,T2_Batsman2_form_index,T2_P4_Bowl_avg_T2_P4_Bowl_SR,T1_P1_Bowl_eco,T1_Bowler4_impact_factor,T2_Bowler3_form_index,T2_P5_Bowl_eco,T1_Batsman4_form_index,T2_Batsman1_form_index,T2_Bowler4_form_index,T1_Bowler4_form_index,T1_Bowler5_form_index,T2_Batsman5_form_index,T2_P3_Bowl_avg_T2_P3_Bowl_SR,T1_P5_Bowl_eco,T2_Bowler2_form_index,T1_P5_Bowl_avg_T1_P5_Bowl_SR,dep_var
Bangladesh,India,India,87 runs,Dhaka,19-Feb-11,3100,/wi/engine/match/433558.html,433558,23.50243468,696.1386105,15.30750007,27.12859435,19.4745614,18.11246175,534.41281,34.99120207,10.14612304,32.09384893,38.14101725,9.455071519,42.85252387,1.179902671,1396.8288,16.29839228,38.75685905,1075.167548,951.8066406,985.1400829,35.7824529,9.718047727,1170.112373,1912.362748,11.5495282,4.916739702,8.735693542,1.935030287,1024.4256,4.787102108,4.254961832,10.81626847,1.481537043,5.791798107,6.206896552,1530.256098,11.00858355,10.51778984,826.6235674,6.012510425,1.579096404,4.443160578,9.95489512,1.26401815,0.869954132,508.8885001,19.49794785,1191.973041,1063.854585,528.2614139,1140.963313,0.732367211,977.2454656,0.863586218,10.59720559,1.455432871,0.789287996,38.03490484,1.824995564,1263.200726,3.69582649,0.99911582,1.465606044,0,6.279792746,694.5840132,0.866696149,4.307827771,1.349400535,1.253437196,0.682297788,0.931615348,0.439780284,0.75281963,1105.010651,4.811158798,0.547851515,1863.445897,0
Australia,Zimbabwe,Australia,91 runs,Ahmedabad,21-Feb-11,3103,/wi/engine/match/433561.html,433561,35.04728727,461.8645185,24.24242424,28.13055084,26.61970192,33.92294326,582.7866955,21.22459893,10.5789094,23.07164835,24.06901829,10.27348628,20.23778353,1.001031798,633.2456749,34.46794502,19.18545783,1576.817558,672.6323012,632.0882749,22.47768178,9.745986577,972.6372372,1637.691273,11.47863011,5.219660722,9.479810424,1.824133983,1454.793477,4.174209246,4.866302865,8.594868718,1.377186676,5.219476744,3.882352941,1111.874151,9.152679416,7.296902316,1174.508278,6.040922377,1.188961696,4.970471983,11.02780296,1.27445709,0.578341542,542.2881747,13.36438065,794.3018728,350.9924758,518.9883405,422.9223683,0.792833546,840.8484499,0.899272824,8.768139615,0.986624983,0.667236174,9.219027307,2.10977548,1662.221344,1.869419643,2.37111085,0.855497576,1885.076875,4.737165064,783.4398454,1.065178105,4.719864177,1.980712546,1.37288733,0.951299832,0.646007858,1.304249427,1.04200986,3057.19563,5.236580517,0.871910816,764.0726642,1
South Africa,West Indies,South Africa,7 wickets,Delhi,24-Feb-11,3106,/wi/engine/match/433564.html,433564,32.95760411,497.7130251,18.03409091,35.13716614,56.0175464,39.55078925,622.8609577,29.62233629,10.55487724,30.19406393,34.04663927,10.45154465,19.9980941,1.055575576,1265.205945,33.36310225,16.93547327,625.2588756,1009.892879,1567.067776,32.6595092,10.52369101,2094.580118,994.2616569,8.98710464,4.824827586,10.48267364,1.296356611,950.6887052,4.531512605,4.65048831,10.54547831,1.010396572,4.828042843,4.736521739,2278.754326,10.43494496,10.57643286,711.8036955,5.252413793,2.221521588,4.859658208,10.5540881,2.405025883,0.729725768,618.2176967,8.550312283,408.3767361,345.6787127,525.3750391,933.4078478,1.062908516,714.8127811,0.778304255,10.05120126,2.145620197,0.672909232,17.60250354,8.07086357,1847.530587,0,1.494554119,0.945246956,1544.391026,5.223829787,469.2948395,0.631149473,4.2875,2.939394104,0.92522041,1.318959558,0.921238999,0.941492691,1.553761182,2849.065557,4.841683367,1.02185648,3139.541666,1
Australia,New Zealand,Australia,7 wickets,Nagpur,25-Feb-11,3107,/wi/engine/match/433565.html,433565,35.44234079,617.6068072,23.50783582,27.77213919,26.25906491,34.34202677,675.9175896,29.54318322,10.57390421,25.2176672,28.27321491,10.25373876,19.66117837,0.999221782,626.6749733,34.4265142,26.05104098,1266.778182,674.8760274,767.7294053,34.8146094,9.711215055,978.5345649,1633.225885,11.50676371,5.376208897,9.459266011,0.9469158,1813.896605,5.131367292,4.855978261,11.23624976,1.146067288,5.165034965,4.135793707,3592.1875,11.85725898,11.75883596,1199.508582,5.146481426,1.332243601,4.932751894,10.98938764,1.294544397,0.553837444,467.5693283,13.36438065,540.8072935,352.9843893,440.9018761,2277.310985,0.633167368,807.7622275,0.972544683,11.81493255,0.972302665,2.419352934,8.100591716,0.127604167,1673.553719,1.869419643,0.599896131,1.185485924,1423.987628,4.734785264,777.066124,0.608332338,4.56,2.131101002,0.979658568,0.832724635,23.9811202,1.304249427,0.953488799,367.2438271,4.764705882,1.18357495,516.375,1
Bangladesh,Ireland,Bangladesh,27 runs,Dhaka,25-Feb-11,3108,/wi/engine/match/433566.html,433566,23.87393537,491.5161525,15.37942506,27.4721734,19.88556123,18.6831801,549.1291375,18.40545922,10.17296815,13.9811219,16.61269044,9.358629979,25.65390364,1.281876375,1582.0128,16.52007191,35.73580651,1136.712818,997.7529846,1040.839994,22.6171201,9.749588908,1184.502958,1857.464481,3.734236895,4.817058096,9.488077059,1.28241745,1337.344045,4.841584158,4.275849057,5.947105497,1.031083896,5.804154303,4.340248963,1325.204082,8.457700404,3.153060275,811.6598563,4.120197044,1.760509754,4.477521468,9.990955891,1.424406837,0.884849974,493.858575,17.68185053,669.4235761,780.1426873,459.7458948,1584.197628,0.716461788,1002.958695,0.940956799,3.965101848,1.471578736,0.789718415,12.45438283,11.58009442,1117.715026,0.497456395,1.873785177,0.863086225,1047.448754,6.428997021,693.7757209,0.74263735,5.344444444,0.497400929,1.218469266,0.876928161,0.440529701,2.082027601,1.614580928,755.8769515,4.895833333,0.623231484,2011.890606,1
Sri Lanka,Pakistan,Pakistan,11 runs,Colombo (RPS),26-Feb-11,3109,/wi/engine/match/433567.html,433567,24.89805323,507.9503098,30.74549247,19.16289593,28.01641397,21.45288605,545.9077144,27.17116015,10.44917544,24.26230977,24.11332779,10.61223395,32.29892975,2.034602509,1291.786008,25.51362318,23.35862742,778.286247,1064.895843,1268.849588,14.34528084,9.870702059,820.1194623,1065.636878,10.30264601,4.750588235,10.701768,0.94733198,857.9086128,4.711348916,3.928521069,10.84144592,1.203223004,4.635869565,4.636282262,3276.583333,10.47248698,10.84457086,763.2407189,5.1109375,2.877284918,5.129337539,10.4476722,1.606773007,0.77830219,549.5844665,28.91040319,294.235175,1073.2449,548.5043084,712.2129488,0.967295589,438.3010204,0.676887589,11.12234314,0.816133325,0.642712517,30.51746806,1.349428986,2390.808944,1.939922481,0.51752912,1.681097567,1574.360372,4.528301887,762.609237,0.673825743,4.189781022,2.241125894,1.131552124,0.787397436,1.091166291,1.095762807,1.531603611,1298.181123,4.754905221,1.397757602,2457.366598,0
England,Ireland,Ireland,3 wickets,Bengaluru,2-Mar-11,3114,/wi/engine/match/433572.html,433572,29.60861583,483.8219148,16.29016863,27.38233773,18.77736315,35.72260814,590.9055763,17.70975209,11.36299726,16.11275891,34.53397001,11.11343431,16.90061726,1.348119499,1403.336484,40.90084034,19.93771645,1152.195781,1154.196288,1025.571154,22.3960113,11.31419146,822.2403627,884.5533468,5.821225849,4.811042945,10.91094552,1.123015586,1294.583333,4.945488722,4.543352601,6.11048501,0.806838054,5.302782324,4.30529595,1308.853333,8.511104476,3.221750957,1477.250244,4.136538462,1.183666691,5.175596817,10.95976874,2.073585751,0.684381149,580.2892719,23.82077106,1036.26496,764.2034948,458.9112782,1427.476115,0.508737464,772.2373394,0.932701862,4.053068563,1.052371964,0.717982008,25.83784265,10.46836816,798.609716,2.492824507,1.050539271,0.865376969,575.634083,5.052722808,328.4423079,0.689824711,5.216494845,0.629732154,1.332570579,1.001950944,0.662016408,1.011514649,1.292066367,856.8668504,4.757281553,0.641229272,3028.2,0
New Zealand,Zimbabwe,New Zealand,10 wickets,Ahmedabad,4-Mar-11,3117,/wi/engine/match/433575.html,433575,34.19446154,455.1309255,20.55227505,25.17128489,28.77030564,27.87727023,533.1028431,16.99902439,11.8188097,22.72252562,25.71971095,11.24299527,19.93207332,1.125264452,1287.928571,25.83630987,19.69034908,1501.881657,884.4298763,787.3783963,22.13664177,11.74320045,396.325,1176.04625,10.63032341,5.401129944,11.36533134,1.524204711,1468.943454,3.946666667,5.522891566,11.48418565,0.871774616,5.351503759,4.170416467,1789.594388,8.68262242,7.588676031,2487.966323,6.052410223,0.929505279,5.14775805,11.53182955,1.045219492,0.652993798,553.3894079,7.793624712,360.5574997,771.6049383,516.0682788,450.0993288,0.871374948,1827.521798,0.701695024,8.792438126,1.553212204,0.895638739,8.560667752,6.514473268,763.5041551,0.127604167,1.789908142,0.694781219,2962.136719,4.754425491,338.071256,1.154197095,3.867600542,0.779144285,1.271237837,0.706265569,0.589770404,1.192227329,1.3850369,1332,4.140532893,0.896670484,1435.078429,1
Bangladesh,West Indies,West Indies,9 wickets,Dhaka,4-Mar-11,3118,/wi/engine/match/433576.html,433576,24.08157459,541.9276376,15.4344644,27.29530201,19.59723208,18.72720897,539.7322311,29.44000973,10.1772455,32.69859889,33.8787605,9.359337208,19.35673624,1.173183712,1629.936,16.16928254,18.19828115,493.3406796,847.6990503,1732.741658,32.62434181,9.781319355,1167.879936,1917.692774,9.457285153,4.747572816,9.553926615,1.445245604,2942.318359,4.734429066,4.268885565,10.54952094,1.010396572,5.772594752,4.575679172,1852.653061,10.49742661,10.57685327,811.9691658,4.54663992,1.764057334,4.471688659,10.01322828,1.373601577,0.804191968,499.178638,17.87065564,530.551698,394.3281414,461.0839455,327.766147,0.654323371,1005.457262,0.924571382,10.05161246,1.540400029,0.848462871,20.76070671,12.3605103,1078.953308,0.470108549,1.55902973,1.070976205,2025.26,6.255924171,708.9852196,1.106735956,4.297752809,0.467849337,0.948184881,1.035369691,1.008137334,0.44566855,1.108775203,1559.858974,4.863453815,0.77753047,2010.26,0
England,South Africa,England,6 runs,Chennai,6-Mar-11,3120,/wi/engine/match/433579.html,433579,29.6193175,627.8447163,15.28630037,21.77003817,18.52666248,36.0526036,508.7417959,55.98377014,10.96497095,41.9532727,33.08189331,11.11992636,36.27915633,2.114842223,1443.101856,43.38549963,23.33641161,956.1598799,1159.698619,992.8591021,32.74115425,11.31583314,793.8898071,884.9174256,10.55476271,5.173179761,10.97495732,1.030309575,1258.503193,4.829268293,4.547752809,10.446246,1.728957563,5.337559429,3.564356436,3002.622781,11.81056788,10.55178505,1435.823324,4.82603642,1.388446823,5.217050209,11.30164578,1.942942255,0.699188225,626.0087191,22.64463563,3074.208411,719.8856995,567.4296909,1706.853752,0.502996759,800.8818343,0.677123096,10.52185911,1.467726534,0.718768417,24.73529412,0.534394518,789.8089243,2.549636505,1.698587509,1.112029077,123.6734694,5.059380379,307.209279,1.053087637,4.835538752,0.771515374,2.276845845,2.334819833,1.140985896,1.011514649,2.385957917,768.8882842,4.830985915,0.809803503,3287.655,1
India,Ireland,India,5 wickets,Bengaluru,6-Mar-11,3121,/wi/engine/match/433578.html,433578,36.64450919,496.8049934,42.78855547,32.24167554,35.1084038,40.31658777,736.0009641,17.61104936,10.51612127,17.04912939,17.22685185,11.48516724,28.54183308,1.824631214,1031.515969,38.9361945,34.53721076,1152.195781,1061.890899,1025.571154,21.86454449,10.59360925,1540.057249,998.3085279,5.58940516,4.811042945,10.81220382,1.339411438,942.4866851,4.18317757,4.314542128,6.249050104,0.746045667,4.83970067,4.43768997,1002.448753,8.655041848,3.481285859,1181.509592,5.034358047,1.546387141,6.206896552,10.99343835,1.512074453,0.805047806,515.80802,35.89273962,986.4818117,757.5355926,446.9184816,1321.118738,0.693468288,0,0.680138575,4.053068563,0.862321231,0.787951271,12.16862977,10.88053927,1123.398186,3.357972061,0.898404616,1.260571314,623.2785467,4.920415225,641.7216697,0.931448622,5.367924528,1.128009877,1.358507093,0.742658961,0.947561518,1.384525801,1.668018421,1277.152,5.053156146,0.675944484,1356.506667,1
New Zealand,Pakistan,New Zealand,110 runs,Pallekele,8-Mar-11,3123,/wi/engine/match/433581.html,433581,30.52400374,555.6666667,7.793624712,20.55227505,25.83630987,25.61621845,545,27.13532844,11.55675873,24.35935515,20.82570673,11.24299527,33.55962911,1.333708085,1209.011204,27.87727023,23.21015366,777.0389649,879.2191603,1265.735203,14.47985638,11.4130613,1232.3456,1173.231736,10.24590297,4.746303502,11.36533134,0.642252501,871.8048781,4.701538462,4.339147287,10.54860296,0.764201157,5.293956044,4.620434718,3324.461539,10.45468046,10.88389548,688.7233944,5.108231707,0.636277775,5.14775805,11.70018212,1.273343016,0.648537174,576.4,0,289.2313388,1054.269222,522.4,709.6200521,0.571834317,1827.521798,0.612628261,10.9253697,1.553212204,0.895984261,29.73401947,1.349428986,782.6672336,0,1.363275795,0.909386982,1504.622325,4.736691106,539.817949,0.614840015,4.333333333,0.779144285,1.738341598,0.760228662,0.874922978,1.070935277,1.678435905,1303.082305,4.132832668,1.409446107,1425.441863,1
Sri Lanka,Zimbabwe,Sri Lanka,139 runs,Pallekele,10-Mar-11,3125,/wi/engine/match/433583.html,433583,25.28869036,536.89919,30.71328849,19.3134742,28.39619866,21.87241298,683.7759351,14.02898551,10.34794682,19.73156705,23.93162393,10.50636725,8.657217335,1.605983262,823.5026389,25.39554402,19.52002053,1572.962372,1105.488721,627.625496,22.24807682,9.662476984,461.7244443,927.668679,8.632838054,5.211917751,10.74883462,1.502360721,1616.58284,6.05789643,5.26744186,8.95183957,0.77988518,4.922146239,3.925,2994.882487,7.588676031,11.09536711,2300.65238,5.468493151,3.192042089,4.621890547,10.26974831,1.974094668,0.633841834,498.1038123,28.32942937,356.4505659,441.6770726,447.2947706,740.6350994,0.785551404,1332.192628,0.864201702,8.808578257,0.848961389,0.622242345,9.537588652,3.917413051,1029.534951,2.818703704,1.336411544,1.231487808,1507.2,4.522219433,721.7643128,0.970129267,4.168491195,2.169166557,1.374739372,0.946911014,0.959588267,1.095762807,1.228525109,1487.448712,3.924731763,0.731585951,822.6265005,1
Ireland,West Indies,West Indies,44 runs,Mohali,11-Mar-11,3126,/wi/engine/match/433584.html,433584,22.59225465,501.5013969,17.28889068,17.28953964,16.88450617,33.12464855,485.3786785,17.69128621,8.672311862,19.35673624,32.51074097,5.838953175,20.76070671,0.870228923,1030.020202,18.94409938,33.8787605,445.2623457,1159.091401,1952.406706,29.44000973,4.404024954,650.2941177,1018.062422,10.54952094,4.681395349,6.455941249,1.597609955,2546.24653,4.575679172,4.465671642,13.35119004,1.010396572,4.95025729,4.259292838,932.6014569,10.57685327,8.853857187,951.4615975,4.514734774,1.177494761,4.312,3.481285859,1.575383793,0.742892925,432.2988956,13.95751912,599.2064829,394.3281414,458.8142753,380.2116906,0.770566135,961.9274242,0.772220342,9.779252454,1.428341109,0.811678739,22.88028169,5.036723694,1188.652766,11.72593653,1.108775203,1.445245604,1381.8384,4.804400978,732.9150008,0.976414095,5.302879841,0.899944533,1.108680907,1.106735956,0.823060241,0.725599878,1.64494531,2025.26,5.435185185,0.91293542,1053.67313,0
Bangladesh,England,Bangladesh,2 wickets,Chattogram,11-Mar-11,3127,/wi/engine/match/433585.html,433585,23.79918918,561.5396625,15.17109974,27.00312178,19.09764547,18.26600406,502.5623125,18.24596273,10.168792,30.91868657,27.31741641,9.554677619,22.09580838,1.134275089,1659.312,16.28321715,42.38372093,1144.381164,865.9145363,894.5288881,29.34450689,9.781319355,1168.623737,1998.517333,11.03842273,5.047089041,8.796692021,1.331282874,1441.428385,5.079545455,4.268411215,10.97619537,3.040404638,5.808695652,4.50273224,1782.718935,11.04586044,11.00078828,810.3441445,5.289026275,1.81786055,4.475221091,10.01209052,1.387487922,0.804191968,537.4402204,19.12604487,1229.466724,1086.002066,573.9921057,771.1279765,0.968286023,1008.269412,0.701779039,11.31583314,1.523823328,0.876657429,21.48364888,1.975148374,1066.479965,3.039737917,0.998082618,2.27474805,806.1946982,6.24742268,708.4552363,0.652608178,4.980559876,1.484574607,1.780799474,0.562788547,0.656429813,0.502852308,1.216148124,1204.163265,4.803921569,0.719193918,1950.312175,1
India,South Africa,South Africa,3 wickets,Nagpur,12-Mar-11,3128,/wi/engine/match/433586.html,433586,36.58384542,785.6444134,42.63095305,32.5419138,34.72262823,38.91409031,808.5439348,55.42013964,10.51783124,41.61373725,32.99200767,11.48202986,35.48007213,1.979023843,1146.10768,38.87615931,20.79086538,967.9519721,1031.051887,962.6224146,32.58541839,10.59408599,0,1011.406121,10.55304032,5.150100604,10.81544594,0.921797015,1263.555497,4.777181863,6.206896552,10.13210157,1.728957563,5.195602057,4.661229246,2529.292509,11.75865029,10.51817322,1111.111111,4.822960959,1.526376902,4.843457944,10.99429639,1.523589977,0.734638333,487.521106,36.45349873,492.677054,716.5503262,491.0146288,1721.582342,0.797139593,1026.902778,0.684265377,10.01362598,1.294362891,0.754278128,19.31428571,0.487562189,937.9517239,1.812892856,1.694114597,1.081183402,2039.610381,4.903018626,1202.846737,0.741384227,4.774311927,1.225234762,2.121960921,1.029386566,0.904016233,0.818520547,2.09503699,746.108933,4.30316625,0.925336851,1566.662055,0
Pakistan,Zimbabwe,Pakistan,7 wickets,Pallekele,14-Mar-11,3132,/wi/engine/match/433589.html,433589,14.32033777,565.4483659,15.51666667,24.22294422,27.13502627,19.60043197,643.993993,22.7701943,10.465623,23.19837221,19.35315562,10.23591671,19.56762272,0.887825498,668.1527776,23.00714785,14.86620469,828.7933884,851.5034013,445.0774933,13.05135384,10.86149801,1509.395389,706.4547589,11.09593145,8.01459854,10.90437667,1.363543609,1505.592593,4.147727273,4.624319152,8.744709841,0.866215436,5.317147193,4.176331919,1828.828235,8.537380798,8.410217203,1073.070693,6.061400704,0.584973026,4.718392409,10.37522102,1.786835268,0.743920086,413.0660683,32.66826915,560.4697544,358.038004,414.0642142,2685.811711,0.60538383,1313.612991,0.904657423,8.872446331,1.305016726,0.45608667,7.76871345,13.59389343,270.7457143,1.188790954,1.358636104,0.443057533,2995.18833,5.07957958,1370.909618,0.889517098,3.877045555,1.211291399,1.700876463,1.373366155,1.385766222,3.356549374,1.327331445,1927.2,4.439490446,0.528383489,3349.867347,1
Ireland,South Africa,South Africa,131 runs,Kolkata,15-Mar-11,3133,/wi/engine/match/433591.html,433591,22.07578425,575.3768639,17.34450835,16.4505604,19.15413807,20.48039483,440.8191349,55.31476875,8.832774334,35.76595745,33.07736879,6.535411659,35.26310401,0.95715195,1056.536894,32.01035917,19.15819477,889.4999199,1057.371972,1012.055485,32.42065206,4.444448794,697.3961937,1157.610028,10.55703695,5.150609516,5.1592992,1.678155714,1266.257153,4.850453894,4.41260745,10.62743183,1.728957563,4.90295858,4.65615142,2377.957336,11.74873588,10.51992119,813.6953429,4.825509811,1.099478479,4.169585253,3.514886697,1.599637218,0.73792527,503.6789824,27.40994311,477.5359237,716.1132504,607.9182566,1708.023172,0.869093816,1210.192308,0.673527012,10.04384184,1.29228366,0.666565955,25.52300613,0.487562189,1112.92443,11.69152903,0.953013158,0.994265815,2101.987525,4.879282219,876.6576447,1.011959333,4.806394316,1.077331353,2.037492974,0.844472088,0.776436217,0.736024126,3.133412118,765.8641867,5.512820513,0.759376429,1026.734694,0
England,West Indies,England,18 runs,Chennai,17-Mar-11,3135,/wi/engine/match/433593.html,433593,29.16730045,444.6283907,19.78556322,21.84672971,18.11138509,31.38787348,506.9092233,19.79307981,10.95712036,22.95727136,29.649205,10.97497783,14.68776371,2.110382508,1455.121199,42.47325262,33.63467544,467.5967859,1953.688889,1797.834714,32.8034156,11.31124522,800.806553,766.5232851,8.853857187,4.658590308,8.634841159,1.267808241,2268.731302,3.7,4.494680851,11.9770383,1.010396572,5.235382309,4.734429066,1156.085613,10.00475573,10.48118185,320.4541991,4.474236641,1.508311288,5.111111111,11.03568207,1.840645495,0.7289449,531.3978406,20.59781818,696.8147281,625,513.5432303,426.7693644,0.556506984,3576.96,0.79583958,9.95287831,1.235838129,0.844086388,20.15114236,2.005435883,496.6171389,4.900758329,1.440463584,1.12298378,1559.858974,5.246826516,1216.945906,0.973516436,4.312983663,1.157308438,1.187030664,1.318959558,1.318371782,1.011514649,1.642385727,2220,5.428571429,0.896576888,0,1
New Zealand,Sri Lanka,Sri Lanka,112 runs,Mumbai,18-Mar-11,3137,/wi/engine/match/433594.html,433594,33.6996337,566.1340542,18.34498886,30.30952198,25.98468254,25.92821994,527.3836432,28.44928085,11.8188097,19.58078564,21.52067669,11.27327039,31.542614,1.207100164,1894.35108,30.11080661,25.34024075,1131.10993,1148.021164,904.6813965,26.17586068,11.43176968,484.9925,824.1809283,10.50467261,4.517489457,11.36879665,3.10096149,847.5347222,4.650485437,5.429805616,10.7435349,0.71675095,5.16671602,3.924305145,547.3398172,10.22836352,10.34600039,691.6433341,4.94025974,0.957534628,4.346007605,11.70049842,1.389086512,0.808143823,499.401154,20.22090989,763.281348,820.2940899,628.4836557,1005.162115,0.480281576,1216.835217,0.705932862,9.630707356,1.877836102,0.700355939,27.06699201,1.385091146,1998.843116,1.156237163,1.860220662,1.531757273,817.923369,5.204188482,370.9190672,0.856593129,4.321678322,1.197858889,1.955984941,0.879653656,0.962421563,1.070935277,0.898852221,1232.141519,4.749206349,0.867964678,3141.6,0
Bangladesh,South Africa,South Africa,206 runs,Dhaka,19-Mar-11,3138,/wi/engine/match/433597.html,433597,23.73449926,627.4745068,15.07151413,26.51540407,23.69689474,16.31007974,538.5556709,54.42335436,10.01984115,36.41339035,20.91223928,10.16850732,21.53846154,0.826667936,1687.240055,20.96867557,32.98822833,523.3657409,947.990997,1682.21375,32.21146849,9.786227158,1165.870727,1874.572012,11.7040209,4.54756871,8.811309031,1.564494582,906.7284079,4.820360429,4.279589593,10.33449761,1.728957563,5.668711656,4.647241867,2081.094291,10.52091558,10.55848127,825.1639223,6.097192225,1.378554061,4.447243579,8.076959182,1.290718305,0.814508079,501.521411,19.36920972,483.129105,1127.973261,502.512952,720.4119463,0.935576798,981.3634851,0.602094419,10.05400855,1.520344258,0.848347519,16.51042945,0.696428571,919.5617725,3.345538537,1.091086436,0.925831573,2093.172578,5.989752348,715.5477969,0.740790063,4.784110535,1.870633021,1.97491563,1.124663495,0.656145403,0.506044303,3.520244082,1254.456382,4.768060837,0.923518932,1817.090909,0
